Date,USDEUR,JPYUSD,USDGBP,CADUSD,CHFUSD
2000-11-01,0.8584,108.48,1.4452,1.5263,1.7765
2000-11-02,0.8594,108.39,1.444,1.5333,1.7799
2000-11-03,0.8614,107.58,1.4484,1.5348,1.7667
2000-11-06,0.8584,107.34,1.432,1.5305,1.7725
2000-11-07,0.8583,107.3,1.431,1.5315,1.7728
2000-11-08,0.8559,107.57,1.4236,1.5432,1.7775
2000-11-09,0.8574,107.41,1.4242,1.5455,1.7739
2000-11-10,0.8625,107.83,1.4305,1.546,1.7657
2000-11-13,0.8607,107.7,1.4388,1.5472,1.7637
2000-11-14,0.8573,108.15,1.4306,1.5445,1.7723
2000-11-15,0.857,108.75,1.4257,1.551,1.7815
2000-11-16,0.8532,109.08,1.4228,1.5523,1.7883
2000-11-17,0.8516,108.86,1.423,1.56,1.7915
2000-11-20,0.8486,109.79,1.4222,1.5592,1.8
2000-11-21,0.8458,110.29,1.416,1.5553,1.7995
2000-11-22,0.8423,110.16,1.4077,1.5473,1.805
2000-11-24,0.8382,111.38,1.3997,1.5396,1.8085
2000-11-27,0.85,110.7,1.4155,1.5348,1.7803
2000-11-28,0.8547,110.23,1.4182,1.5371,1.7633
2000-11-29,0.8577,111.28,1.4209,1.5405,1.7595
2000-11-30,0.8694,110.93,1.421,1.5355,1.7365
2000-12-01,0.8765,111.15,1.4373,1.5389,1.7285
2000-12-04,0.8875,111.07,1.4523,1.5458,1.706
2000-12-05,0.8804,111.0,1.441,1.5438,1.7153
2000-12-06,0.8877,110.42,1.4365,1.5323,1.7078
2000-12-07,0.8891,110.7,1.44,1.5223,1.7015
2000-12-08,0.8838,111.29,1.4442,1.5205,1.7063
2000-12-11,0.8771,110.77,1.4554,1.5227,1.715
2000-12-12,0.8775,111.5,1.448,1.5249,1.7144
2000-12-13,0.8755,112.4,1.451,1.5205,1.7175
2000-12-14,0.8858,112.42,1.4665,1.5165,1.699
2000-12-15,0.8981,112.55,1.4763,1.5174,1.6795
2000-12-18,0.8929,112.06,1.4677,1.5254,1.6845
2000-12-19,0.8902,112.55,1.462,1.522,1.694
2000-12-20,0.9058,112.58,1.4737,1.5215,1.6765
2000-12-21,0.9112,112.18,1.4707,1.5185,1.6722
2000-12-22,0.923,112.75,1.4783,1.5168,1.6485
2000-12-26,0.9292,113.62,1.48,1.5099,1.6342
2000-12-27,0.9304,114.2,1.4912,1.511,1.6435
2000-12-28,0.9257,114.62,1.4907,1.5073,1.645
2000-12-29,0.9388,114.35,1.4955,1.4995,1.6202
2001-01-02,0.9465,114.73,1.4977,1.4963,1.6075
2001-01-03,0.9473,114.26,1.5045,1.4982,1.6025
2001-01-04,0.9448,115.47,1.493,1.4985,1.6115
2001-01-05,0.9535,116.19,1.499,1.5003,1.6025
2001-01-08,0.9486,115.97,1.4969,1.4944,1.6076
2001-01-09,0.9397,116.64,1.49,1.4973,1.621
2001-01-10,0.9387,116.26,1.491,1.4993,1.6255
2001-01-11,0.952,117.56,1.4965,1.4978,1.6123
2001-01-12,0.9486,117.76,1.4778,1.4967,1.6232
2001-01-16,0.9374,117.28,1.4675,1.5037,1.639
2001-01-17,0.9306,118.35,1.4723,1.5123,1.652
2001-01-18,0.9446,117.78,1.4755,1.5162,1.6195
2001-01-19,0.9363,117.23,1.4683,1.5155,1.6334
2001-01-22,0.9374,116.62,1.465,1.5072,1.637
2001-01-23,0.9389,116.95,1.4715,1.5073,1.633
2001-01-24,0.9258,118.18,1.4616,1.5126,1.6547
2001-01-25,0.9219,116.91,1.4605,1.508,1.6558
2001-01-26,0.9213,117.16,1.459,1.5066,1.6582
2001-01-29,0.9181,116.67,1.457,1.501,1.656
2001-01-30,0.9264,115.75,1.4615,1.4985,1.6455
2001-01-31,0.9308,116.39,1.4613,1.4995,1.6425
2001-02-01,0.9384,115.33,1.4775,1.4948,1.633
2001-02-02,0.9357,115.65,1.4692,1.4933,1.6425
2001-02-05,0.9395,114.99,1.475,1.505,1.6355
2001-02-06,0.9304,114.88,1.4585,1.508,1.6538
2001-02-07,0.9331,116.21,1.4633,1.511,1.6475
2001-02-08,0.9184,116.3,1.444,1.5117,1.6707
2001-02-09,0.9267,117.57,1.449,1.509,1.656
2001-02-12,0.9287,117.62,1.4513,1.5205,1.6557
2001-02-13,0.9204,117.3,1.451,1.5214,1.6683
2001-02-14,0.9197,116.65,1.4578,1.5287,1.669
2001-02-15,0.9057,115.67,1.449,1.5275,1.692
2001-02-16,0.9162,115.46,1.4505,1.5368,1.6763
2001-02-20,0.9096,115.57,1.4436,1.5399,1.687
2001-02-21,0.9077,116.45,1.4385,1.537,1.6897
2001-02-22,0.9069,116.53,1.4447,1.5378,1.6903
2001-02-23,0.9095,116.15,1.447,1.5378,1.6885
2001-02-26,0.9093,116.63,1.444,1.5314,1.6895
2001-02-27,0.9128,116.2,1.4405,1.5261,1.6837
2001-02-28,0.9212,117.28,1.4433,1.532,1.6736
2001-03-01,0.9291,117.33,1.4553,1.5465,1.6557
2001-03-02,0.934,119.06,1.4725,1.5489,1.6465
2001-03-05,0.9289,119.08,1.4687,1.5475,1.6538
2001-03-06,0.9313,118.87,1.4655,1.5388,1.6523
2001-03-07,0.9274,119.86,1.4612,1.5492,1.6582
2001-03-08,0.9281,119.51,1.4667,1.5497,1.6593
2001-03-09,0.9315,119.71,1.4675,1.548,1.6545
2001-03-12,0.93,120.63,1.467,1.5505,1.6555
2001-03-13,0.9148,120.2,1.4513,1.5477,1.6838
2001-03-14,0.9133,120.97,1.4497,1.5528,1.684
2001-03-15,0.9046,122.23,1.4436,1.5595,1.7002
2001-03-16,0.8929,122.85,1.4265,1.5669,1.716
2001-03-19,0.8985,122.57,1.4237,1.5698,1.7068
2001-03-20,0.9054,122.73,1.4285,1.5611,1.6957
2001-03-21,0.897,123.62,1.431,1.573,1.7085
2001-03-22,0.8881,123.84,1.4223,1.5742,1.7233
2001-03-23,0.8926,122.64,1.4292,1.5667,1.7155
2001-03-26,0.8955,122.81,1.4345,1.5545,1.7155
2001-03-27,0.891,122.99,1.429,1.5693,1.7198
2001-03-28,0.8882,122.62,1.4352,1.5668,1.7245
2001-03-29,0.8807,123.45,1.4302,1.5725,1.7323
2001-03-30,0.8794,125.54,1.419,1.5784,1.736
2001-04-02,0.8824,126.75,1.42,1.575,1.7317
2001-04-03,0.893,125.41,1.4305,1.579,1.712
2001-04-04,0.9013,125.38,1.435,1.5697,1.6951
2001-04-05,0.8976,124.33,1.4266,1.5788,1.702
2001-04-06,0.9002,124.03,1.4383,1.5615,1.7
2001-04-09,0.9014,124.85,1.447,1.5635,1.6955
2001-04-10,0.8884,124.48,1.436,1.5555,1.7165
2001-04-11,0.8856,124.82,1.434,1.5626,1.7161
2001-04-12,0.8922,123.51,1.4391,1.56,1.7062
2001-04-13,0.8888,124.15,1.4354,1.5627,1.7127
2001-04-16,0.8862,124.64,1.436,1.5625,1.718
2001-04-17,0.8814,123.67,1.4287,1.5575,1.731
2001-04-18,0.8816,122.35,1.4257,1.5692,1.7375
2001-04-19,0.8909,121.87,1.4366,1.547,1.717
2001-04-20,0.9032,122.52,1.4428,1.5425,1.6926
2001-04-23,0.896,121.68,1.4377,1.546,1.7087
2001-04-24,0.8946,122.08,1.4365,1.549,1.7115
2001-04-25,0.8972,122.21,1.4397,1.5474,1.7075
2001-04-26,0.9011,123.13,1.4378,1.546,1.706
2001-04-27,0.8924,123.76,1.4362,1.5417,1.7232
2001-04-30,0.8874,123.57,1.4306,1.536,1.7345
2001-05-01,0.8937,121.92,1.434,1.5338,1.7255
2001-05-02,0.8925,121.72,1.4345,1.531,1.7307
2001-05-03,0.8891,121.19,1.4322,1.533,1.7355
2001-05-04,0.8934,121.05,1.4362,1.5353,1.7304
2001-05-07,0.8916,121.34,1.44,1.5405,1.7305
2001-05-08,0.8848,121.66,1.4315,1.5445,1.742
2001-05-09,0.8845,122.25,1.4209,1.5407,1.7429
2001-05-10,0.8792,122.71,1.4186,1.5391,1.7485
2001-05-11,0.8759,122.5,1.4177,1.5503,1.7522
2001-05-14,0.8748,123.12,1.4176,1.5541,1.7516
2001-05-15,0.8788,123.26,1.4236,1.5493,1.7432
2001-05-16,0.8842,123.59,1.4293,1.5405,1.7329
2001-05-17,0.8828,122.68,1.431,1.536,1.7393
2001-05-18,0.8774,123.67,1.4333,1.5328,1.7486
2001-05-21,0.8762,122.91,1.438,1.5325,1.7485
2001-05-22,0.8657,122.79,1.4278,1.5415,1.7666
2001-05-23,0.8598,120.39,1.4245,1.5452,1.7755
2001-05-24,0.857,120.15,1.4103,1.5474,1.7793
2001-05-25,0.8577,120.75,1.4207,1.5455,1.779
2001-05-29,0.8547,120.1,1.4187,1.5376,1.784
2001-05-30,0.8576,120.27,1.4251,1.5464,1.7775
2001-05-31,0.8455,118.88,1.4175,1.5461,1.797
2001-06-01,0.8452,119.13,1.416,1.5324,1.7992
2001-06-04,0.8449,119.5,1.4123,1.5347,1.7968
2001-06-05,0.8504,120.27,1.4113,1.5328,1.7805
2001-06-06,0.8452,120.35,1.3906,1.5248,1.7988
2001-06-07,0.8506,119.91,1.39,1.521,1.7923
2001-06-08,0.8505,120.6,1.3817,1.5215,1.7927
2001-06-11,0.8425,122.02,1.373,1.5162,1.8046
2001-06-12,0.8479,121.74,1.3781,1.5246,1.796
2001-06-13,0.8536,121.89,1.3909,1.5183,1.7902
2001-06-14,0.8598,121.42,1.4005,1.5208,1.7753
2001-06-15,0.8628,122.97,1.4056,1.522,1.7726
2001-06-18,0.861,123.2,1.4034,1.5336,1.777
2001-06-19,0.8558,122.97,1.4008,1.5337,1.7861
2001-06-20,0.8506,123.3,1.3952,1.531,1.7924
2001-06-21,0.8544,124.4,1.4167,1.5265,1.7797
2001-06-22,0.857,124.25,1.414,1.5293,1.773
2001-06-25,0.8611,124.02,1.413,1.5195,1.7655
2001-06-26,0.8623,123.82,1.4154,1.5142,1.7655
2001-06-27,0.8621,124.25,1.419,1.5176,1.7648
2001-06-28,0.847,124.63,1.407,1.5233,1.7983
2001-06-29,0.8474,124.73,1.4077,1.5175,1.7968
2001-07-02,0.8455,124.22,1.4168,1.5153,1.8003
2001-07-03,0.8477,124.48,1.4058,1.5128,1.797
2001-07-05,0.837,125.77,1.3998,1.5102,1.8185
2001-07-06,0.8465,125.85,1.4106,1.52,1.7945
2001-07-09,0.8474,125.43,1.4081,1.5203,1.7964
2001-07-10,0.8557,125.53,1.4098,1.5213,1.7795
2001-07-11,0.8614,124.06,1.4121,1.5255,1.7608
2001-07-12,0.853,124.1,1.4065,1.528,1.7725
2001-07-13,0.8527,124.75,1.3995,1.5398,1.7738
2001-07-16,0.8549,125.44,1.4011,1.54,1.769
2001-07-17,0.8549,124.89,1.4037,1.54,1.7708
2001-07-18,0.8701,124.35,1.416,1.535,1.731
2001-07-19,0.869,123.61,1.419,1.5418,1.7327
2001-07-20,0.8713,122.85,1.429,1.545,1.7255
2001-07-23,0.8676,124.19,1.4185,1.545,1.7353
2001-07-24,0.8752,124.0,1.4223,1.5383,1.7214
2001-07-25,0.8797,123.64,1.428,1.5381,1.7145
2001-07-26,0.8765,123.83,1.4265,1.5335,1.7236
2001-07-27,0.8749,123.29,1.4256,1.5352,1.725
2001-07-30,0.875,125.18,1.426,1.5305,1.7267
2001-07-31,0.8752,125.0,1.4252,1.531,1.7285
2001-08-01,0.8793,124.87,1.433,1.5358,1.7158
2001-08-02,0.8813,123.72,1.4295,1.5417,1.7123
2001-08-03,0.8843,123.46,1.4268,1.5356,1.7054
2001-08-06,0.8802,123.85,1.4175,1.5275,1.7135
2001-08-07,0.8775,123.83,1.4169,1.5343,1.7165
2001-08-08,0.8778,123.2,1.4135,1.5333,1.7127
2001-08-09,0.8886,123.03,1.4218,1.5395,1.6948
2001-08-10,0.894,121.97,1.4273,1.5405,1.6918
2001-08-13,0.8983,122.46,1.4217,1.539,1.6885
2001-08-14,0.9025,121.6,1.4285,1.5413,1.6808
2001-08-15,0.9114,119.92,1.4379,1.529,1.6668
2001-08-16,0.9138,120.11,1.4438,1.5314,1.6608
2001-08-17,0.9165,120.37,1.4465,1.5428,1.6583
2001-08-20,0.9127,120.72,1.4445,1.5461,1.6635
2001-08-21,0.9115,119.91,1.4468,1.549,1.6648
2001-08-22,0.9194,119.91,1.4538,1.5438,1.6552
2001-08-23,0.9166,119.84,1.4478,1.5423,1.658
2001-08-24,0.9116,120.13,1.4443,1.5414,1.666
2001-08-27,0.9098,120.12,1.443,1.5423,1.6697
2001-08-28,0.9102,120.48,1.4501,1.5401,1.666
2001-08-29,0.9097,119.79,1.4515,1.5462,1.669
2001-08-30,0.9154,119.4,1.4577,1.546,1.6575
2001-08-31,0.909,118.75,1.451,1.5478,1.6698
2001-09-04,0.8868,119.49,1.4444,1.5535,1.7075
2001-09-05,0.8897,120.76,1.4553,1.5603,1.6996
2001-09-06,0.8943,120.95,1.4561,1.559,1.6908
2001-09-07,0.9044,120.07,1.4626,1.568,1.6771
2001-09-10,0.8988,121.08,1.4585,1.5656,1.687
2001-09-12,0.9069,119.53,1.4666,1.561,1.6593
2001-09-13,0.9089,118.81,1.4697,1.5681,1.6526
2001-09-14,0.9199,117.38,1.4678,1.5641,1.6246
2001-09-17,0.9198,117.59,1.4661,1.5686,1.6143
2001-09-18,0.9233,117.32,1.4635,1.5708,1.6037
2001-09-19,0.931,117.3,1.4714,1.5711,1.5858
2001-09-20,0.9255,115.89,1.4642,1.5708,1.592
2001-09-21,0.9099,116.73,1.4547,1.5707,1.5878
2001-09-24,0.9135,117.52,1.4616,1.5686,1.6041
2001-09-25,0.9222,117.78,1.4692,1.5705,1.5914
2001-09-26,0.9231,117.89,1.4745,1.5734,1.599
2001-09-27,0.9181,119.69,1.4733,1.5791,1.6138
2001-09-28,0.9099,119.23,1.4691,1.5797,1.6188
2001-10-01,0.9159,120.27,1.4785,1.5794,1.6196
2001-10-02,0.9149,120.78,1.4618,1.5696,1.6227
2001-10-03,0.9181,120.67,1.4756,1.5688,1.6157
2001-10-04,0.9141,120.63,1.4774,1.568,1.6248
2001-10-05,0.9168,120.37,1.4795,1.5626,1.6204
2001-10-09,0.915,120.2,1.4605,1.5638,1.6193
2001-10-10,0.9118,120.43,1.449,1.5679,1.6278
2001-10-11,0.9008,121.57,1.4415,1.568,1.6475
2001-10-12,0.9078,120.93,1.4518,1.5659,1.6325
2001-10-15,0.9077,120.94,1.447,1.5582,1.6288
2001-10-16,0.9094,121.27,1.4478,1.5621,1.6298
2001-10-17,0.9065,121.05,1.4505,1.5687,1.6355
2001-10-18,0.9025,121.18,1.444,1.5763,1.6387
2001-10-19,0.8987,121.15,1.4372,1.5756,1.6427
2001-10-22,0.8906,122.45,1.4265,1.5787,1.6619
2001-10-23,0.8893,122.83,1.4214,1.5723,1.6642
2001-10-24,0.8925,122.86,1.4263,1.5745,1.6592
2001-10-25,0.8965,122.72,1.4306,1.5775,1.649
2001-10-26,0.8921,122.99,1.4348,1.575,1.6535
2001-10-29,0.9037,122.08,1.4525,1.575,1.632
2001-10-30,0.906,122.07,1.4546,1.5785,1.6245
2001-10-31,0.8993,122.54,1.4534,1.5905,1.6347
2001-11-01,0.9044,121.87,1.462,1.5913,1.6295
2001-11-02,0.9037,121.68,1.4615,1.5925,1.6315
2001-11-05,0.8963,121.72,1.457,1.5958,1.6423
2001-11-06,0.8975,121.15,1.4591,1.5938,1.64
2001-11-07,0.8999,121.05,1.465,1.5935,1.6328
2001-11-08,0.891,119.98,1.454,1.598,1.6455
2001-11-09,0.8935,120.25,1.4574,1.6023,1.64
2001-11-13,0.8811,121.45,1.4425,1.5982,1.6668
2001-11-14,0.8829,121.67,1.4429,1.5923,1.6641
2001-11-15,0.8813,122.4,1.431,1.587,1.6644
2001-11-16,0.8849,122.67,1.4278,1.587,1.6552
2001-11-19,0.8781,123.27,1.4107,1.5849,1.6635
2001-11-20,0.8832,122.62,1.418,1.5933,1.6491
2001-11-21,0.8781,123.19,1.4154,1.6018,1.6575
2001-11-23,0.877,124.44,1.4095,1.5981,1.668
2001-11-26,0.8811,124.2,1.4125,1.6005,1.6635
2001-11-27,0.8812,124.17,1.4137,1.5948,1.66
2001-11-28,0.8863,123.29,1.4235,1.5853,1.6485
2001-11-29,0.8879,123.82,1.4232,1.5828,1.6546
2001-11-30,0.8958,123.22,1.4255,1.5717,1.6405
2001-12-03,0.8897,123.9,1.4217,1.5762,1.655
2001-12-04,0.8898,124.28,1.4216,1.5729,1.6545
2001-12-05,0.8856,124.4,1.4164,1.5716,1.6639
2001-12-06,0.8916,124.83,1.425,1.5767,1.6553
2001-12-07,0.8905,125.66,1.4315,1.5725,1.659
2001-12-10,0.8884,126.27,1.4342,1.5787,1.6673
2001-12-11,0.8904,126.23,1.4365,1.5781,1.6585
2001-12-12,0.8945,126.52,1.444,1.5654,1.6495
2001-12-13,0.8976,126.32,1.4454,1.5675,1.6423
2001-12-14,0.9044,127.24,1.4547,1.5635,1.6307
2001-12-17,0.904,127.54,1.4588,1.5646,1.633
2001-12-18,0.9019,127.97,1.4565,1.5729,1.634
2001-12-19,0.8997,128.2,1.4508,1.5743,1.6389
2001-12-20,0.8972,128.55,1.4464,1.5782,1.6359
2001-12-21,0.8864,129.48,1.4385,1.585,1.654
2001-12-24,0.8773,129.9,1.4385,1.5945,1.692
2001-12-26,0.8778,130.79,1.449,1.599,1.6917
2001-12-27,0.8843,131.47,1.454,1.5954,1.678
2001-12-28,0.8822,131.3,1.4475,1.5956,1.679
2001-12-31,0.8901,131.04,1.4543,1.5925,1.6598
2002-01-02,0.9031,132.02,1.4451,1.5974,1.6424
2002-01-03,0.8992,131.76,1.44,1.597,1.6495
2002-01-04,0.8946,131.02,1.4455,1.5977,1.6507
2002-01-07,0.8931,130.93,1.4385,1.5981,1.651
2002-01-08,0.8925,132.53,1.4426,1.5949,1.6553
2002-01-09,0.8882,132.62,1.4373,1.5965,1.6615
2002-01-10,0.8925,132.61,1.4433,1.6012,1.6623
2002-01-11,0.8905,132.17,1.4448,1.5975,1.6602
2002-01-14,0.8935,131.83,1.4482,1.5974,1.6569
2002-01-15,0.8913,131.14,1.445,1.5899,1.6602
2002-01-16,0.8834,131.77,1.4375,1.5945,1.6638
2002-01-17,0.88,132.13,1.4348,1.611,1.6685
2002-01-18,0.8844,132.64,1.4365,1.6128,1.6635
2002-01-22,0.8838,133.98,1.4295,1.6084,1.6629
2002-01-23,0.8836,134.25,1.4273,1.604,1.6654
2002-01-24,0.8782,134.64,1.4229,1.602,1.6757
2002-01-25,0.8655,134.47,1.4096,1.6083,1.7025
2002-01-28,0.8605,133.43,1.4074,1.6126,1.709
2002-01-29,0.8643,133.51,1.4132,1.5903,1.7038
2002-01-30,0.8648,132.84,1.416,1.591,1.7045
2002-01-31,0.8594,134.06,1.412,1.5915,1.719
2002-02-01,0.8613,133.77,1.4158,1.5908,1.7179
2002-02-04,0.8685,132.71,1.4197,1.5919,1.7021
2002-02-05,0.8672,133.9,1.417,1.5985,1.697
2002-02-06,0.8693,133.72,1.4138,1.6042,1.6948
2002-02-07,0.869,133.49,1.4117,1.6037,1.6948
2002-02-08,0.8727,134.77,1.4176,1.597,1.69
2002-02-11,0.8778,133.62,1.4237,1.5895,1.6835
2002-02-12,0.8768,132.82,1.4322,1.5919,1.6855
2002-02-13,0.873,133.23,1.4298,1.591,1.697
2002-02-14,0.8713,132.26,1.4285,1.5919,1.7005
2002-02-15,0.873,132.76,1.4315,1.5908,1.698
2002-02-19,0.8764,133.45,1.4302,1.5885,1.6895
2002-02-20,0.8705,133.76,1.4269,1.5905,1.6999
2002-02-21,0.8712,134.27,1.4253,1.5914,1.6987
2002-02-22,0.8757,133.85,1.4301,1.5945,1.689
2002-02-25,0.8713,133.89,1.4263,1.601,1.6948
2002-02-26,0.8682,134.35,1.4225,1.6112,1.6995
2002-02-27,0.8642,134.63,1.4165,1.6084,1.7085
2002-02-28,0.8658,133.96,1.4129,1.6049,1.7025
2002-03-01,0.8652,133.35,1.419,1.5955,1.706
2002-03-04,0.8705,132.2,1.4228,1.59,1.697
2002-03-05,0.8699,132.31,1.4212,1.5905,1.6977
2002-03-06,0.8772,130.85,1.4238,1.5835,1.6819
2002-03-07,0.8795,127.07,1.4245,1.5823,1.673
2002-03-08,0.8752,128.21,1.4227,1.5857,1.681
2002-03-11,0.8768,128.08,1.422,1.5843,1.6775
2002-03-12,0.8759,128.67,1.4146,1.5858,1.6767
2002-03-13,0.877,129.43,1.4157,1.5935,1.6739
2002-03-14,0.8816,128.94,1.42,1.5943,1.6595
2002-03-15,0.8823,129.1,1.4238,1.5863,1.6596
2002-03-18,0.8826,131.27,1.4256,1.588,1.6585
2002-03-19,0.8805,132.3,1.4213,1.5842,1.6622
2002-03-20,0.8836,131.6,1.426,1.5793,1.6568
2002-03-21,0.8836,131.86,1.4287,1.5808,1.6555
2002-03-22,0.8791,132.88,1.4263,1.5767,1.6623
2002-03-25,0.8768,133.46,1.4255,1.5858,1.666
2002-03-26,0.8767,132.78,1.427,1.5925,1.669
2002-03-27,0.8726,132.61,1.4238,1.5938,1.6786
2002-03-28,0.8711,132.61,1.4242,1.594,1.685
2002-03-29,0.8717,132.7,1.425,1.5958,1.682
2002-04-01,0.8806,133.32,1.4407,1.5995,1.6607
2002-04-02,0.8782,133.4,1.4358,1.5934,1.6655
2002-04-03,0.8804,132.65,1.435,1.589,1.6607
2002-04-04,0.8779,132.3,1.4349,1.593,1.6654
2002-04-05,0.8805,131.73,1.435,1.59,1.6637
2002-04-08,0.875,131.27,1.431,1.5941,1.674
2002-04-09,0.8793,131.03,1.4345,1.5964,1.6676
2002-04-10,0.8794,130.75,1.4365,1.593,1.6702
2002-04-11,0.8829,131.55,1.4382,1.5879,1.6604
2002-04-12,0.8792,132.09,1.4371,1.5879,1.6678
2002-04-15,0.8802,131.95,1.4372,1.5892,1.6666
2002-04-16,0.883,131.19,1.4396,1.5798,1.6638
2002-04-17,0.8885,130.7,1.4438,1.5745,1.655
2002-04-18,0.8898,129.84,1.4479,1.5747,1.6485
2002-04-19,0.8893,130.5,1.4472,1.5723,1.6508
2002-04-22,0.8877,129.9,1.4488,1.573,1.6543
2002-04-23,0.8897,129.89,1.4486,1.5753,1.649
2002-04-24,0.8915,129.76,1.448,1.5685,1.6445
2002-04-25,0.8978,128.4,1.454,1.5636,1.6308
2002-04-26,0.898,128.18,1.4545,1.5632,1.6293
2002-04-29,0.9028,128.13,1.4592,1.5663,1.6215
2002-04-30,0.9002,128.45,1.4565,1.5681,1.6216
2002-05-01,0.9062,127.45,1.4621,1.5579,1.601
2002-05-02,0.9032,128.02,1.4645,1.5621,1.6098
2002-05-03,0.9133,127.21,1.4664,1.565,1.592
2002-05-06,0.9166,127.27,1.4676,1.5685,1.5891
2002-05-07,0.9148,127.8,1.4675,1.5705,1.593
2002-05-08,0.904,128.64,1.4533,1.5708,1.6102
2002-05-09,0.9088,128.36,1.4585,1.5687,1.6005
2002-05-10,0.9116,127.89,1.4606,1.5575,1.5946
2002-05-13,0.9107,127.69,1.4588,1.5585,1.5983
2002-05-14,0.9022,128.66,1.4474,1.559,1.6155
2002-05-15,0.9074,127.92,1.4558,1.5563,1.6054
2002-05-16,0.9105,128.19,1.4567,1.555,1.5993
2002-05-17,0.9206,126.03,1.4602,1.542,1.581
2002-05-20,0.9213,125.64,1.4588,1.5415,1.5785
2002-05-21,0.9191,123.83,1.4568,1.5387,1.5798
2002-05-22,0.9265,124.16,1.4589,1.5361,1.5686
2002-05-23,0.9233,124.84,1.4545,1.5338,1.5755
2002-05-24,0.922,124.71,1.4577,1.535,1.5827
2002-05-28,0.9285,124.38,1.4618,1.5305,1.5743
2002-05-29,0.9313,124.35,1.46,1.5345,1.5757
2002-05-30,0.9373,123.08,1.4655,1.534,1.5621
2002-05-31,0.9339,124.13,1.4625,1.5275,1.5693
2002-06-03,0.939,123.69,1.4622,1.5282,1.5638
2002-06-04,0.9424,123.95,1.4605,1.5284,1.5592
2002-06-05,0.9391,124.4,1.4574,1.535,1.5672
2002-06-06,0.9457,124.34,1.4593,1.5325,1.559
2002-06-07,0.9449,124.49,1.4604,1.5321,1.555
2002-06-10,0.9446,124.6,1.461,1.5385,1.5585
2002-06-11,0.9445,125.56,1.4686,1.5383,1.562
2002-06-12,0.9473,125.64,1.4705,1.5365,1.5595
2002-06-13,0.944,125.12,1.4709,1.5398,1.5638
2002-06-14,0.9448,124.25,1.4735,1.5499,1.5626
2002-06-17,0.9442,124.37,1.4782,1.5474,1.5632
2002-06-18,0.9483,124.56,1.4868,1.5443,1.5568
2002-06-19,0.9544,124.04,1.4873,1.5415,1.5422
2002-06-20,0.9646,123.33,1.4982,1.5319,1.5235
2002-06-21,0.9705,121.23,1.4987,1.5232,1.5124
2002-06-24,0.9786,121.28,1.5056,1.5166,1.5005
2002-06-25,0.9692,121.9,1.4999,1.5218,1.514
2002-06-26,0.9825,119.83,1.5217,1.5211,1.494
2002-06-27,0.9885,119.38,1.5285,1.5108,1.4885
2002-06-28,0.9856,119.85,1.5245,1.519,1.492
2002-07-01,0.9893,120.04,1.5307,1.519,1.4845
2002-07-02,0.984,120.13,1.53,1.5263,1.49
2002-07-03,0.9816,119.77,1.5268,1.529,1.4907
2002-07-05,0.973,120.19,1.5206,1.5247,1.5062
2002-07-08,0.9869,118.66,1.5348,1.5208,1.4893
2002-07-09,0.9938,117.85,1.5465,1.5145,1.482
2002-07-10,0.989,117.94,1.5483,1.5203,1.4888
2002-07-11,0.9927,116.62,1.5545,1.5223,1.4793
2002-07-12,0.9904,116.73,1.55,1.5299,1.4832
2002-07-15,1.0072,116.06,1.5656,1.5365,1.4582
2002-07-16,1.0087,115.71,1.5693,1.5347,1.4548
2002-07-17,1.0078,116.24,1.5682,1.5399,1.454
2002-07-18,1.0067,117.02,1.5685,1.544,1.454
2002-07-19,1.0156,115.73,1.5785,1.5386,1.4387
2002-07-22,1.0098,116.22,1.58,1.5562,1.4408
2002-07-23,0.9933,117.35,1.5657,1.5779,1.4645
2002-07-24,0.9945,116.33,1.5745,1.5765,1.4561
2002-07-25,0.9997,116.87,1.5754,1.5725,1.4498
2002-07-26,0.9882,118.78,1.5635,1.588,1.4682
2002-07-29,0.9779,119.87,1.557,1.5725,1.4893
2002-07-30,0.9879,119.9,1.5725,1.5735,1.4749
2002-07-31,0.9796,119.77,1.5625,1.5845,1.4833
2002-08-01,0.9843,119.1,1.5578,1.5867,1.4703
2002-08-02,0.9882,118.98,1.5709,1.5885,1.4708
2002-08-05,0.9846,119.26,1.5665,1.5963,1.477
2002-08-06,0.964,121.14,1.5382,1.5935,1.513
2002-08-07,0.9738,120.37,1.5354,1.5807,1.497
2002-08-08,0.9653,121.04,1.5278,1.5818,1.5146
2002-08-09,0.9714,120.15,1.5235,1.5725,1.503
2002-08-12,0.9778,118.85,1.5317,1.5739,1.4965
2002-08-13,0.9787,119.08,1.531,1.5658,1.4952
2002-08-14,0.9867,116.53,1.5442,1.5657,1.4813
2002-08-15,0.9816,117.28,1.536,1.5583,1.4907
2002-08-16,0.9836,117.51,1.5372,1.5609,1.4915
2002-08-19,0.9775,118.53,1.5272,1.5715,1.5015
2002-08-20,0.9779,118.84,1.5266,1.5716,1.5027
2002-08-21,0.9796,118.54,1.5295,1.5586,1.4999
2002-08-22,0.9697,119.85,1.5192,1.5566,1.5188
2002-08-23,0.9726,119.53,1.5215,1.5563,1.5128
2002-08-26,0.9731,119.54,1.5236,1.5575,1.5125
2002-08-27,0.9814,118.31,1.5305,1.5523,1.4969
2002-08-28,0.982,118.31,1.5363,1.5599,1.4968
2002-08-29,0.9829,118.34,1.5484,1.5598,1.4941
2002-08-30,0.9806,118.76,1.5476,1.5585,1.5007
